Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
EAI_NONAME,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_AGAIN,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_FAIL,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_NODATA,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_FAMILY,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_SOCKTYPE,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_SERVICE,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_ADDRFAMILY,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_MEMORY,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_OVERFLOW,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EAI_SYSTEM,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
EOVERFLOW,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
BD_STREAM_TYPE_VIDEO_HEVC,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
CAPMT_WAIT,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
O_SEARCH,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
O_NONBLOCK,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
IPPORT_FTP,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
IPPORT_FTPS,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
HAVE_SYS_SOUNDCARD_H,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
FREERDP_INTERFACE_VERSION,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
MAP_ANONYMOUS,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
SNDCTL_DSP_HALT,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
on_err_goto,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
AV_PIX_FMT_P010,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
AV_PIX_FMT_P016,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
AV_PIX_FMT_0BGR32,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
WINAPI_FAMILY,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
