"sep=,"
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_eval.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_EVAL_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_getln.c.xml,BACKSLASH_IN_FILENAME;EXITFREE;FNAME_ILLEGAL;HAVE_WORKING_LIBINTL;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_getln.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_GETLN_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_session.c.xml,BACKSLASH_IN_FILENAME;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\ex_session.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EX_SESSION_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\extmark.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\extmark.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EXTMARK_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\extmark_defs.h.xml,NVIM_EXTMARK_DEFS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\file_search.c.xml,BACKSLASH_IN_FILENAME;EXITFREE;FF_VERBOSE;INCLUDE_GENERATED_DECLARATIONS;WIN32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\file_search.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_FILE_SEARCH_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\fileio.c.xml,BACKSLASH_IN_FILENAME;EINTR;EOVERFLOW;EXITFREE;HAS_BW_FLAGS;HAVE_ACL;HAVE_ICONV;INCLUDE_GENERATED_DECLARATIONS;MSWIN;OPEN_CHR_FILES;S_IFIFO;S_IFSOCK;S_ISFIFO;S_ISSOCK;UNIX;USE_CRNL;WIN32;__clang_analyzer__;__linux__
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\fileio.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_FILEIO_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\fold.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\fold.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_FOLD_H
