"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\_cppstats\vim\src\if_py_both.h.xml,11238,7,379,1.0,0.0,,,,,,,,7,2,0,0,0,4,57,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\if_python.c.xml,2385,36,672,1.5903614457831325,0.6813928450073078,,,,,,,,55,24,0,0,0,1,25,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\if_python3.c.xml,2583,31,602,1.64,0.6627093431281831,,,,,,,,47,11,0,0,0,0,13,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\if_ruby.c.xml,3227,34,671,1.878787878787879,0.7914649961667901,,,,,,,,107,39,0,0,0,0,30,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\if_tcl.c.xml,3273,14,114,1.1538461538461537,0.3679464844031201,,,,,,,,10,4,0,0,2,0,13,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\if_xcmdsrv.c.xml,2014,8,997,1.875,0.3535533905932738,,,,,,,,3,0,0,0,0,0,7,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\iid_ole.c.xml,53,6,15,1.1666666666666667,0.408248290463863,,,,,,,,1,0,0,0,0,0,5,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\indent.c.xml,3088,10,883,1.2745098039215685,0.4930894998901934,,,,,,,,12,0,3,0,1,0,55,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\insexpand.c.xml,6221,12,616,1.0,0.0,,,,,,,,9,0,0,0,1,1,35,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\iscygpty.c.xml,239,6,109,2.5555555555555554,0.8819171036881968,,,,,,,,10,0,0,0,0,0,4,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\iscygpty.h.xml,13,1,4,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\json.c.xml,1978,6,977,2.0,0.4472135954999579,,,,,,,,3,0,0,0,1,0,7,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\json_test.c.xml,300,1,137,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\keymap.h.xml,623,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\kword_test.c.xml,110,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\include\vterm.h.xml,546,3,16,1.0,0.0,,,,,,,,1,0,0,0,0,0,4,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\include\vterm_keycodes.h.xml,94,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\encoding.c.xml,365,2,6,1.0,0.0,,,,,,,,1,0,0,0,0,0,5,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\keyboard.c.xml,388,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\mouse.c.xml,148,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\parser.c.xml,585,1,8,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\pen.c.xml,821,1,5,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\rect.h.xml,80,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\screen.c.xml,1458,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\state.c.xml,3141,2,46,1.0,0.0,,,,,,,,1,0,0,0,0,0,7,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\unicode.c.xml,907,3,350,1.0,0.0,,,,,,,,9,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\utf8.h.xml,68,2,28,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\vterm.c.xml,653,4,22,1.25,0.5,,,,,,,,3,0,0,0,0,0,3,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\src\vterm_internal.h.xml,393,5,16,1.0,0.0,,,,,,,,5,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\libvterm\t\harness.c.xml,1626,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\list.c.xml,3526,3,1757,1.8571428571428572,0.3779644730092273,,,,,,,,1,1,0,0,0,0,5,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\macros.h.xml,382,30,97,1.8888888888888888,1.189904624696037,,,,,,,,58,0,0,0,0,0,0,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\main.c.xml,6102,88,2429,1.9399293286219081,0.748470778070955,,,,,,,,19,1,0,0,22,10,259,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\map.c.xml,4036,10,462,1.375,0.6468989572333266,,,,,,,,9,2,0,0,0,0,14,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\mark.c.xml,2012,11,271,1.0740740740740742,0.26688025634181195,,,,,,,,4,0,0,0,1,0,22,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\mbyte.c.xml,10602,56,1886,1.934959349593496,1.0844643415853121,,,,,,,,53,4,0,0,3,0,80,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\memfile.c.xml,1861,28,91,1.7419354838709677,1.1823068393465346,,,,,,,,8,0,2,0,0,0,27,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\memfile_test.c.xml,180,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\_cppstats\vim\src\memline.c.xml,8061,27,1349,1.1322314049586777,0.3401506715249035,,,,,,,,19,1,0,2,4,4,107,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\menu.c.xml,4594,22,2230,2.193548387096774,0.47223024312780354,,,,,,,,17,0,1,0,9,3,67,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\message.c.xml,7376,31,1574,1.5391304347826087,0.786809641947841,,,,,,,,24,0,0,15,22,0,63,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\message_test.c.xml,385,3,31,1.0,0.0,,,,,,,,1,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\misc1.c.xml,3711,38,778,1.2686567164179106,0.5099640377171827,,,,,,,,10,0,0,0,8,0,62,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\misc2.c.xml,6324,66,1316,1.4954128440366972,0.6179993589084712,,,,,,,,33,7,0,0,5,0,72,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\mouse.c.xml,4567,42,923,1.3923076923076922,0.664681002304181,,,,,,,,5,2,12,0,13,0,104,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\move.c.xml,4337,11,570,1.044871794871795,0.23672356869042738,,,,,,,,6,1,5,0,29,0,125,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\nbdebug.c.xml,192,4,91,1.8333333333333333,0.408248290463863,,,,,,,,3,0,0,0,0,0,4,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\nbdebug.h.xml,70,3,32,1.75,0.5,,,,,,,,4,0,0,0,0,0,1,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\netbeans.c.xml,5099,18,2512,2.1555555555555554,0.42402591878089213,,,,,,,,9,0,0,0,1,0,39,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\normal.c.xml,10954,39,1088,1.0960451977401129,0.29548911338216105,,,,,,,,17,5,2,2,8,0,146,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\ops.c.xml,7033,14,281,1.0806451612903225,0.32885230611704414,,,,,,,,2,0,1,0,6,1,56,3,,
D:\Pesquisa\Projects\_cppstats\vim\src\option.c.xml,10533,72,1726,1.2362459546925566,0.551721171424654,,,,,,,,21,0,2,8,21,5,270,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\option.h.xml,2266,86,317,1.1366459627329193,0.4936711254714228,,,,,,,,131,38,0,0,0,0,0,5,,
D:\Pesquisa\Projects\_cppstats\vim\src\optiondefs.h.xml,5668,89,823,1.1111111111111112,0.413597811261637,,,,,,,,45,476,0,0,0,0,0,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\optionstr.c.xml,3915,57,910,1.1570247933884297,0.44736756816607953,,,,,,,,14,1,0,0,2,0,105,4,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_amiga.c.xml,2300,18,365,1.2588235294117647,0.44058784261350586,,,,,,,,25,0,0,3,2,0,80,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_amiga.h.xml,306,48,71,1.1020408163265305,0.30583887092059836,,,,,,,,49,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_beos.c.xml,270,3,105,1.6363636363636365,0.504524979109513,,,,,,,,4,0,0,0,0,0,7,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_beos.h.xml,17,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_dos.h.xml,172,31,37,1.25,0.43994134506405985,,,,,,,,32,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_haiku.h.xml,40,2,7,1.5,0.7071067811865476,,,,,,,,4,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_mac.h.xml,346,40,85,1.1333333333333333,0.3437758254761644,,,,,,,,46,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\_cppstats\vim\src\os_mac_conv.c.xml,850,4,417,1.6,0.5477225575051661,,,,,,,,3,0,0,0,0,0,2,2,,
