Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
ALLEGRO_QNX,7.4455864E-4,0.0022790285,7.042253E-4,4.0333314E-5,0.0015748031,1,1420,10,247934,1,true
ALLEGRO_HAVE_STRERROR_R,7.405253E-4,0.0022790285,7.042253E-4,3.629998E-5,0.0015748031,1,1420,9,247934,1,true
ALLEGRO_HAVE_STRERROR_S,7.405253E-4,0.0022790285,7.042253E-4,3.629998E-5,0.0015748031,1,1420,9,247934,1,true
ALLEGRO_HAVE_PROCFS_ARGCV,7.36492E-4,0.0022790285,7.042253E-4,3.2266653E-5,0.0015748031,1,1420,8,247934,1,true
AFMT_S16_NE,7.3245866E-4,0.0022790285,7.042253E-4,2.823332E-5,0.0015748031,1,1420,7,247934,1,true
AFMT_U16_NE,7.3245866E-4,0.0022790285,7.042253E-4,2.823332E-5,0.0015748031,1,1420,7,247934,1,true
ALLEGRO_CFG_IIO_HAVE_WEBP,7.3245866E-4,0.0022790285,7.042253E-4,2.823332E-5,0.0015748031,1,1420,7,247934,1,true
ALLEGRO_CFG_ACODEC_MP3,7.2842534E-4,0.0022790285,7.042253E-4,2.4199988E-5,0.0015748031,1,1420,6,247934,1,true
ALLEGRO_CFG_IIO_HAVE_PNG,7.2842534E-4,0.0022790285,7.042253E-4,2.4199988E-5,0.0015748031,1,1420,6,247934,1,true
UF_HIDDEN,7.2842534E-4,0.0022790285,7.042253E-4,2.4199988E-5,0.0015748031,1,1420,6,247934,1,true
X_HAVE_UTF8_STRING,7.2842534E-4,0.0022790285,7.042253E-4,2.4199988E-5,0.0015748031,1,1420,6,247934,1,true
"__TURBOC__",7.24392E-4,0.0022790285,7.042253E-4,2.0166657E-5,0.0015748031,1,1420,5,247934,1,true
"__BORLANDC__",7.24392E-4,0.0022790285,7.042253E-4,2.0166657E-5,0.0015748031,1,1420,5,247934,1,true
ALLEGRO_HAVE_SYS_INOTIFY_H,7.203586E-4,0.0022790285,7.042253E-4,1.6133326E-5,0.0015748031,1,1420,4,247934,1,true
"_WIN32_IE",7.203586E-4,0.0022790285,7.042253E-4,1.6133326E-5,0.0015748031,1,1420,4,247934,1,true
ALLEGRO_HAVE_MACHINE_SOUNDCARD_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_STDINT_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_DIRECT3D,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_CFG_VIDEO_HAVE_OGV,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
WIN32,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
USE_GTK,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"_WIN32",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"_LARGEFILE_SOURCE",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"_LARGEFILE_SOURCE64",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"_FILE_OFFSET_BITS",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
