"sep=,"
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_pgpkey.h.xml,
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_picture.h.xml,VLC_PICTURE_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_picture_fifo.h.xml,VLC_PICTURE_FIFO_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_picture_pool.h.xml,VLC_PICTURE_POOL_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_player.h.xml,VLC_PLAYER_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_playlist.h.xml,VLC_PLAYLIST_NEW_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_playlist_export.h.xml,VLC_PLAYLIST_EXPORT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_plugin.h.xml,LIBVLC_MODULES_MACROS_H;VLC_MODULE_COPYRIGHT;VLC_MODULE_LICENSE;_WIN32;__GNUC__;__LIBVLC__;__PLUGIN__;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_probe.h.xml,VLC_PROBE_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_rand.h.xml,VLC_RAND_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_renderer_discovery.h.xml,VLC_RENDERER_DISCOVERY_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_services_discovery.h.xml,VLC_SERVICES_DISCOVERY_H_;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_sort.h.xml,VLC_SORT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_sout.h.xml,VLC_SOUT_H_;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_spu.h.xml,VLC_SPU_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_stream.h.xml,VLC_STREAM_H;__cplusplus
