"sep=,"
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\verify-tag.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\worktree.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\write-tree.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\bulk-checkin.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\bulk-checkin.h.xml,BULK_CHECKIN_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\bundle.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\bundle.h.xml,BUNDLE_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\cache-tree.c.xml,DEBUG_CACHE_TREE
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\cache-tree.h.xml,CACHE_TREE_H;USE_THE_INDEX_COMPATIBILITY_MACROS
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\cache.h.xml,CACHE_H;CE_EXTENDED_FLAGS;DT_UNKNOWN;NO_D_TYPE_IN_DIRENT;USE_THE_INDEX_COMPATIBILITY_MACROS
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\chdir-notify.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\chdir-notify.h.xml,CHDIR_NOTIFY_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\checkout.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\checkout.h.xml,CHECKOUT_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\color.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\color.h.xml,COLOR_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\column.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\column.h.xml,COLUMN_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\combine-diff.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-graph.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-graph.h.xml,COMMIT_GRAPH_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-reach.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-reach.h.xml,COMMIT_REACH_H;NO_THE_REPOSITORY_COMPATIBILITY_MACROS
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-slab-decl.h.xml,COMMIT_SLAB_HDR_H;COMMIT_SLAB_SIZE
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-slab-impl.h.xml,COMMIT_SLAB_IMPL_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit-slab.h.xml,COMMIT_SLAB_H
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\commit.h.xml,COMMIT_H;NO_THE_REPOSITORY_COMPATIBILITY_MACROS
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\common-main.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\access.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\apple-common-crypto.h.xml,APPLE_LION_OR_NEWER;SHA1_MAX_BLOCK_SIZE;__MAC_OS_X_VERSION_MIN_REQUIRED
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\basename.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\bswap.h.xml,BIG_ENDIAN;BYTE_ORDER;COMPAT_BSWAP_H;GIT_BIG_ENDIAN;GIT_BYTE_ORDER;LITTLE_ENDIAN;NO_UNALIGNED_LOADS;_BIG_ENDIAN;_LITTLE_ENDIAN;_MSC_VER;_M_IX86;_M_X64;__BIG_ENDIAN;__BYTE_ORDER;__GNUC__;__LITTLE_ENDIAN;__THW_BIG_ENDIAN__;__THW_LITTLE_ENDIAN__;__i386__;__powerpc64__;__powerpc__;__ppc64__;__ppc__;__s390__;__s390x__;__x86_64__;bswap32;bswap64
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\fileno.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\fopen.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\gmtime.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\hstrerror.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\inet_ntop.c.xml,NO_IPV6;NS_IN6ADDRSZ;NS_INADDRSZ;NS_INT16SZ
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\inet_pton.c.xml,NO_IPV6;NS_IN6ADDRSZ;NS_INADDRSZ;NS_INT16SZ
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\memmem.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\mingw.c.xml,USE_MSVC_CRTDBG;_DEBUG;_MSC_VER
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\mingw.h.xml,EAFNOSUPPORT;ECONNABORTED;ELOOP;ENOTSOCK;EWOULDBLOCK;NO_OPENSSL;NO_UNSETENV;O_CLOEXEC;O_NOINHERIT;S_IRWXG;S_IRWXO;USE_WIN32_MMAP;_MSC_VER;__MINGW64_VERSION_MAJOR;fstat;lstat;stat
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\mkdir.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\mkdtemp.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\mmap.c.xml,
