File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\demos\hashsum.c,0.19032264,-1.2096773,1.4,0.0,248,30,44,14,11,10,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\sequence\der_sequence_shrink.c,0.18181819,-0.8181818,1.0,0.0,22,18,18,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\dh\dh_export_key.c,0.18181819,-0.8181818,1.0,0.0,22,18,18,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_make_key.c,0.18181819,-0.8181818,1.0,0.0,22,18,18,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ed25519\ed25519_import_raw.c,0.17391306,-0.82608694,1.0,0.0,23,19,19,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_import_raw.c,0.17391306,-0.82608694,1.0,0.0,23,19,19,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_shared_secret.c,0.17391306,-0.82608694,1.0,0.0,23,19,19,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_done.c,0.16666669,-0.8333333,1.0,0.0,24,20,20,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_encrypt.c,0.16666669,-0.8333333,1.0,0.0,24,20,20,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ofb\ofb_start.c,0.16666669,-0.8333333,1.0,0.0,24,20,20,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\chacha\chacha_memory.c,0.16666669,-0.8333333,1.0,0.0,24,20,20,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_decrypt.c,0.16000003,-0.84,1.0,0.0,25,21,21,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ecc_sizes.c,0.16000003,-0.84,1.0,0.0,25,21,21,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\hashes\helper\hash_file.c,0.15384614,-0.84615386,1.0,0.0,26,22,22,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cbc\cbc_start.c,0.15384614,-0.84615386,1.0,0.0,26,22,22,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_start.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\oid\pk_oid_cmp.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\dh\dh_set_pg_dhparam.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ecc_ansi_x963_import.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ed25519\ed25519_import_x509.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_import_x509.c,0.14814812,-0.8518519,1.0,0.0,27,23,23,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\blake2\blake2bmac.c,0.14285713,-0.85714287,1.0,0.0,28,24,24,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\blake2\blake2smac.c,0.14285713,-0.85714287,1.0,0.0,28,24,24,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\pelican\pelican_memory.c,0.14285713,-0.85714287,1.0,0.0,28,24,24,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\xts\xts_init.c,0.14285713,-0.85714287,1.0,0.0,28,24,24,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\generalizedtime\der_length_generalizedtime.c,0.13793105,-0.86206895,1.0,0.0,29,25,25,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\short_integer\der_decode_short_integer.c,0.13793105,-0.86206895,1.0,0.0,29,25,25,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\short_integer\der_length_short_integer.c,0.13793105,-0.86206895,1.0,0.0,29,25,25,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ofb\ofb_encrypt.c,0.13333333,-0.8666667,1.0,0.0,30,26,26,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\oid\pk_get_oid.c,0.13333333,-0.8666667,1.0,0.0,30,26,26,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\x509\x509_encode_subject_public_key_info.c,0.13333333,-0.8666667,1.0,0.0,30,26,26,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ecb\ecb_decrypt.c,0.12903225,-0.87096775,1.0,0.0,31,27,27,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ecb\ecb_encrypt.c,0.12903225,-0.87096775,1.0,0.0,31,27,27,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\integer\der_length_integer.c,0.12903225,-0.87096775,1.0,0.0,31,27,27,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\sequence\der_sequence_free.c,0.125,-0.875,1.0,0.0,32,28,28,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\rsa\rsa_import_x509.c,0.125,-0.875,1.0,0.0,32,28,28,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_encrypt.c,0.121212125,-0.8787879,1.0,0.0,33,29,29,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ltc_ecc_is_point_at_infinity.c,0.121212125,-0.8787879,1.0,0.0,33,29,29,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\f9\f9_memory.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\xcbc\xcbc_memory.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_decrypt.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\ia5\der_encode_ia5_string.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\octet\der_encode_octet_string.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\printable_string\der_encode_printable_string.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ecc_get_key.c,0.11764705,-0.88235295,1.0,0.0,34,30,30,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ccm\ccm_done.c,0.11428571,-0.8857143,1.0,0.0,35,31,31,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_setiv.c,0.11428571,-0.8857143,1.0,0.0,35,31,31,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\dsa\dsa_set_pqg_dsaparam.c,0.11428571,-0.8857143,1.0,0.0,35,31,31,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ltc_ecc_map.c,0.11428571,-0.8857143,1.0,0.0,35,31,31,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ccm\ccm_add_aad.c,0.111111104,-0.8888889,1.0,0.0,36,32,32,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\dh\dh_export.c,0.111111104,-0.8888889,1.0,0.0,36,32,32,1,1,1,0,true
