"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\line_soft.c.xml,924,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\point_soft.c.xml,110,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\polygon.c.xml,83,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\polyline.c.xml,656,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\prim_opengl.c.xml,1373,5,597,1.4666666666666666,0.5074162634049251,,,,,,,,4,0,0,0,0,0,39,2,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\prim_soft.c.xml,920,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\prim_util.c.xml,289,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\primitives.c.xml,861,5,13,1.0,0.0,,,,,,,,2,0,0,0,0,0,4,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\primitives\triangulator.c.xml,1052,2,86,1.1111111111111112,0.3333333333333334,,,,,,,,3,0,0,0,0,0,7,2,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\ttf\allegro5\allegro_ttf.h.xml,74,6,11,1.5,0.8366600265340756,,,,,,,,1,0,0,0,0,0,10,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\ttf\ttf.c.xml,1754,3,20,1.0,0.0,,,,,,,,2,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\video\allegro5\allegro_video.h.xml,116,6,11,1.5,0.8366600265340756,,,,,,,,1,0,0,0,0,0,10,3,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\video\allegro5\internal\aintern_video.h.xml,58,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\video\ogv.c.xml,2090,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\addons\video\video.c.xml,387,1,1,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\cosmic_protector\include\cosmic_protector_objc.h.xml,12,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\cosmic_protector\include\joypad_c.h.xml,20,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\cosmic_protector\include\joypad_handler.h.xml,29,1,12,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\anim.c.xml,148,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\anim.h.xml,26,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\background_scroller.c.xml,84,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\background_scroller.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\credits.c.xml,794,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\credits.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\defines.h.xml,73,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\demodata.h.xml,74,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\fps.c.xml,96,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\fps.h.xml,42,1,2,1.0,0.0,,,,,,,,1,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\framework.c.xml,590,1,10,1.0,0.0,,,,,,,,1,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\framework.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\game.c.xml,764,2,24,1.0,0.0,,,,,,,,0,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\game.h.xml,30,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\gamepad.c.xml,278,0,29,1.0,0,,,,,,,,0,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\gamepad.h.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\gamestate.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\global.c.xml,697,1,4,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\global.h.xml,157,1,2,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\intro.c.xml,158,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\keyboard.c.xml,264,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\keyboard.h.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level.c.xml,610,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level.h.xml,40,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level_alloc.c.xml,134,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level_alloc.h.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level_file.c.xml,678,1,3,1.0,0.0,,,,,,,,0,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level_file.h.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\level_state.c.xml,118,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu.c.xml,1060,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu.h.xml,82,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_about.c.xml,116,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_controls.c.xml,104,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_graphics.c.xml,256,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_main.c.xml,128,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_misc.c.xml,120,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_options.c.xml,88,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_sound.c.xml,120,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menu_success.c.xml,102,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\menus.h.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\mouse.c.xml,86,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\mouse.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\music.c.xml,106,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\music.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\physics.c.xml,692,0,144,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\physics.h.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\quadtree.c.xml,760,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\quadtree.h.xml,206,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats\allegro5\demos\skater\src\screenshot.c.xml,94,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
