Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
SIGTTOU,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGVTALRM,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPROF,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGXCPU,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGXFSZ,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGWIND,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPHONE,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGLOST,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGWAITING,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGCANCEL,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGLWP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGDANGER,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGGRANT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGRETRACT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGMSG,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
