File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\cio.c,0.99132323,-0.00867679,1.0,0.0,461,4,4,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\main\rabin2.c,0.990991,-0.009009009,1.0,0.0,1110,10,10,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\whitespace\wsdis.c,0.9909366,-0.009063444,1.0,0.0,331,3,3,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_dalvik.c,0.99043715,-0.009562842,1.0,0.0,732,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\java\code.c,0.9903537,-0.009646302,1.0,0.0,311,3,3,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_riscv.c,0.99001426,-0.009985735,1.0,0.0,701,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_h8300.c,0.9895678,-0.010432191,1.0,0.0,671,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_rsp.c,0.98955226,-0.010447761,1.0,0.0,670,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_xtensa.c,0.9879373,-0.012062727,1.0,0.0,1658,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_sparc_gnu.c,0.9877408,-0.012259195,1.0,0.0,571,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_zip.c,0.9876977,-0.012302285,1.0,0.0,569,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_cps2.c,0.98724955,-0.012750455,1.0,0.0,549,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\json.c,0.987055,-0.012944984,1.0,0.0,309,4,4,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_dalvik.c,0.9869403,-0.013059702,1.0,0.0,536,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_symbols.c,0.9868914,-0.013108614,1.0,0.0,534,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\cmd_open.c,0.9865733,-0.013426737,1.0,0.0,1713,23,23,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_v850.c,0.9861933,-0.013806706,1.0,0.0,507,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\lanai\gnu\lanai-dis.c,0.98542273,-0.014577259,1.0,0.0,343,5,5,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_x86_pseudo.c,0.9852008,-0.014799154,1.0,0.0,473,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_vsf.c,0.9851695,-0.014830508,1.0,0.0,472,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_wasm.c,0.98447895,-0.015521064,1.0,0.0,451,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_v810.c,0.9842342,-0.015765766,1.0,0.0,444,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_arm_pseudo.c,0.98383373,-0.016166281,1.0,0.0,433,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_arm_gnu.c,0.9834906,-0.016509434,1.0,0.0,424,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_mdmp.c,0.9830918,-0.016908212,1.0,0.0,414,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_pe.c,0.9830508,-0.016949153,1.0,0.0,413,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_xtr_sep64.c,0.9830097,-0.016990291,1.0,0.0,412,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_z80.c,0.982716,-0.01728395,1.0,0.0,405,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_gdb.c,0.98258704,-0.017412934,1.0,0.0,402,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_pe64.c,0.98254365,-0.017456358,1.0,0.0,401,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_qnx.c,0.981982,-0.018018018,1.0,0.0,333,6,6,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_coff.c,0.98195875,-0.018041236,1.0,0.0,388,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_bochs.c,0.98195875,-0.018041236,1.0,0.0,388,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\project.c,0.98179615,-0.018203884,1.0,0.0,824,15,15,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_ihex.c,0.9813333,-0.018666666,1.0,0.0,375,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\format\coff\coff.c,0.98058254,-0.019417476,1.0,0.0,206,4,4,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_winedbg.c,0.98055553,-0.019444445,1.0,0.0,360,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_xbe.c,0.98,-0.02,1.0,0.0,350,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_avr.c,0.9799427,-0.020057306,1.0,0.0,349,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\arm\armass.c,0.97978824,-0.020211741,1.0,0.0,6234,126,126,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_amd29k.c,0.978979,-0.021021022,1.0,0.0,333,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_mips_pseudo.c,0.9787234,-0.021276595,1.0,0.0,329,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\bin.c,0.9784517,-0.021548284,1.0,0.0,1253,9,9,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_smd.c,0.97839504,-0.021604938,1.0,0.0,324,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_arc.c,0.97828233,-0.02171767,1.0,0.0,1013,11,11,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\p\core_a2f.c,0.9779874,-0.022012578,1.0,0.0,318,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_blowfish.c,0.977492,-0.022508038,1.0,0.0,311,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_wasm.c,0.9774194,-0.022580646,1.0,0.0,310,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\cons\rgb.c,0.97727275,-0.022727273,1.0,0.0,308,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_bflt.c,0.97643095,-0.023569023,1.0,0.0,297,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\v850\v850_disas.c,0.975976,-0.024024025,1.0,0.0,333,8,8,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\fs\p\fs_r2.c,0.9758621,-0.024137931,1.0,0.0,290,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_cris.c,0.9751773,-0.024822695,1.0,0.0,282,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_mach064.c,0.9735849,-0.026415095,1.0,0.0,265,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_or1k.c,0.97333336,-0.026666667,1.0,0.0,150,4,4,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_sh_pseudo.c,0.97328246,-0.026717557,1.0,0.0,262,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_windbg.c,0.9718875,-0.02811245,1.0,0.0,249,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_snes.c,0.97154474,-0.028455285,1.0,0.0,246,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_qnx.c,0.9714286,-0.028571429,1.0,0.0,245,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\journal.c,0.9705882,-0.029411765,1.0,0.0,102,3,3,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_bootimg.c,0.97021276,-0.029787235,1.0,0.0,235,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_nes.c,0.9698276,-0.030172413,1.0,0.0,232,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_mz.c,0.969697,-0.030303031,1.0,0.0,231,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_ppc_pseudo.c,0.96879643,-0.031203564,1.0,0.0,1346,14,14,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_xap.c,0.96728975,-0.03271028,1.0,0.0,214,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_avr_pseudo.c,0.96728975,-0.03271028,1.0,0.0,214,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_6502_pseudo.c,0.9668508,-0.03314917,1.0,0.0,181,6,6,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\cons\line.c,0.96666664,-0.033333335,1.0,0.0,90,3,3,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_bf.c,0.96634614,-0.033653848,1.0,0.0,208,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\socket\http.c,0.9661836,-0.033816423,1.0,0.0,207,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_i4004.c,0.96585363,-0.034146342,1.0,0.0,205,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_arm_gnu.c,0.96568626,-0.034313727,1.0,0.0,204,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_i8080.c,0.96464646,-0.035353534,1.0,0.0,198,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_arm_cs.c,0.96464646,-0.035353534,1.0,0.0,198,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_java.c,0.96464646,-0.035353534,1.0,0.0,198,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_malloc.c,0.96464646,-0.035353534,1.0,0.0,198,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\p\egg_bind.c,0.96428573,-0.035714287,1.0,0.0,196,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\emit_x86.c,0.96407765,-0.53592235,1.5,0.0,515,46,72,9,2,6,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_bfdbg.c,0.96391755,-0.036082473,1.0,0.0,194,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_m68k_pseudo.c,0.96391755,-0.036082473,1.0,0.0,194,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_mmap.c,0.9637306,-0.03626943,1.0,0.0,193,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_mbn.c,0.96216214,-0.037837837,1.0,0.0,185,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_gzip.c,0.9619565,-0.038043477,1.0,0.0,184,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_pebble.c,0.96174866,-0.038251366,1.0,0.0,183,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_r2pipe.c,0.96174866,-0.038251366,1.0,0.0,183,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_ppc_gnu.c,0.96132594,-0.038674034,1.0,0.0,181,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_att2intel.c,0.96022725,-0.039772727,1.0,0.0,176,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_xtr_dyldcache.c,0.96,-0.04,1.0,0.0,175,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\lang\lang.c,0.9594595,-0.04054054,1.0,0.0,296,6,6,2,1,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\cons\hud.c,0.95932204,-0.040677965,1.0,0.0,295,6,6,2,1,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_or1k.c,0.9585799,-0.041420117,1.0,0.0,169,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\fs\fs.c,0.958259,-0.47031254,1.1428572,0.2857143,640,43,53,8,4,7,2,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_ebc.c,0.9580838,-0.04191617,1.0,0.0,167,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_chip8.c,0.95731705,-0.042682927,1.0,0.0,164,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_omf.c,0.95625,-0.04375,1.0,0.0,160,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_le.c,0.9559748,-0.044025157,1.0,0.0,159,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_r2web.c,0.9559748,-0.044025157,1.0,0.0,159,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_dol.c,0.9556962,-0.044303797,1.0,0.0,158,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_bf.c,0.955414,-0.044585988,1.0,0.0,157,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_te.c,0.955414,-0.044585988,1.0,0.0,157,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_io.c,0.95424837,-0.045751635,1.0,0.0,153,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_bf.c,0.95302016,-0.046979867,1.0,0.0,149,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\randomart.c,0.95238096,-0.04761905,1.0,0.0,63,3,3,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_xtr_fatmach0.c,0.9520548,-0.047945205,1.0,0.0,146,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\z80\z80asm.c,0.9506438,-0.049356222,1.0,0.0,1398,23,23,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\wasm\wasm.c,0.95,-0.05,1.0,0.0,740,37,37,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_avr.c,0.95,-0.05,1.0,0.0,140,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\native\drx.c,0.95,-0.05,1.0,0.0,180,9,9,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_dmp64.c,0.9492754,-0.050724637,1.0,0.0,138,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_elf.c,0.9492754,-0.050724637,1.0,0.0,138,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_elf64.c,0.9485294,-0.05147059,1.0,0.0,136,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_des.c,0.9485294,-0.05147059,1.0,0.0,136,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_esil.c,0.9485294,-0.05147059,1.0,0.0,136,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_ws.c,0.94814813,-0.05185185,1.0,0.0,135,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_sparc_cs.c,0.9480519,-0.051948052,1.0,0.0,385,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\p\egg_exec.c,0.9469697,-0.053030305,1.0,0.0,132,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\fs\p\fs_io.c,0.9465649,-0.053435113,1.0,0.0,131,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_cr16.c,0.9461538,-0.053846154,1.0,0.0,130,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_bios.c,0.9457364,-0.054263566,1.0,0.0,129,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_mcore.c,0.9448819,-0.05511811,1.0,0.0,127,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\calc.c,0.94402033,-0.055979643,1.0,0.0,393,22,22,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_ninds.c,0.944,-0.056,1.0,0.0,125,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\asn1.c,0.9436937,-0.056306306,1.0,0.0,444,25,25,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_nin3ds.c,0.9430894,-0.05691057,1.0,0.0,123,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_mcs96.c,0.94262296,-0.057377048,1.0,0.0,122,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_ppc_cs.c,0.94262296,-0.057377048,1.0,0.0,122,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_ne.c,0.94262296,-0.057377048,1.0,0.0,122,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\disasm.c,0.94137764,-0.058622375,1.0,0.0,6141,60,60,6,4,6,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_sparse.c,0.9411765,-0.05882353,1.0,0.0,119,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_cris_gnu.c,0.94017094,-0.05982906,1.0,0.0,117,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_bf.c,0.94017094,-0.05982906,1.0,0.0,117,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_bochs.c,0.9396552,-0.060344826,1.0,0.0,116,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_http.c,0.9385965,-0.06140351,1.0,0.0,114,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_null.c,0.9385965,-0.06140351,1.0,0.0,114,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_sms.c,0.9375,-0.0625,1.0,0.0,112,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_dalvik_pseudo.c,0.9369627,-0.06303725,1.0,0.0,349,11,11,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_psxexe.c,0.9369369,-0.06306306,1.0,0.0,111,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_rap.c,0.93296087,-0.06703911,1.0,0.0,358,12,12,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_chip8_pseudo.c,0.9326923,-0.067307696,1.0,0.0,104,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_chip8.c,0.9306931,-0.06930693,1.0,0.0,101,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_ar.c,0.9306931,-0.06930693,1.0,0.0,101,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\strpool.c,0.93037975,-0.06962025,1.0,0.0,158,11,11,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_java.c,0.9293286,-0.07067138,1.0,0.0,283,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_xtr_pemixed.c,0.9292929,-0.07070707,1.0,0.0,99,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_aes_cbc.c,0.9292929,-0.07070707,1.0,0.0,99,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_hexagon.c,0.9285714,-0.071428575,1.0,0.0,98,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_vax.c,0.9285714,-0.071428575,1.0,0.0,98,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_tricore.c,0.9285714,-0.071428575,1.0,0.0,98,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_fs.c,0.92783505,-0.072164945,1.0,0.0,97,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_rc4.c,0.92783505,-0.072164945,1.0,0.0,97,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_rsp.c,0.9263158,-0.07368421,1.0,0.0,95,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_rot.c,0.9255319,-0.07446808,1.0,0.0,94,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_spc700.c,0.9247312,-0.07526882,1.0,0.0,93,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_nios2.c,0.92391306,-0.07608695,1.0,0.0,92,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_ningba.c,0.9230769,-0.07692308,1.0,0.0,91,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_serpent.c,0.9222222,-0.07777778,1.0,0.0,90,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\p\egg_xor.c,0.9222222,-0.07777778,1.0,0.0,90,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\rar\cpu.c,0.92,-0.08,1.0,0.0,125,10,10,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_arc.c,0.9195402,-0.08045977,1.0,0.0,87,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_mips_gnu.c,0.9195402,-0.08045977,1.0,0.0,87,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_windbg.c,0.9195402,-0.08045977,1.0,0.0,87,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\demangle.c,0.91780823,-0.08219178,1.0,0.0,146,12,12,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_prg.c,0.9166667,-0.083333336,1.0,0.0,84,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_z80_pseudo.c,0.9166667,-0.083333336,1.0,0.0,84,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_rc6.c,0.91480446,-0.33519554,1.25,0.0,179,15,19,5,3,4,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_aes.c,0.9102564,-0.08974359,1.0,0.0,78,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_hexagon_gnu.c,0.9090909,-0.09090909,1.0,0.0,77,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\p\egg_reverse.c,0.90789473,-0.09210526,1.0,0.0,76,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_sparc_cs.c,0.90666664,-0.093333334,1.0,0.0,75,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_any.c,0.90666664,-0.093333334,1.0,0.0,75,7,7,1,1,1,0,true
