"sep=," 
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libvpx.h.xml,AVCODEC_LIBVPX_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libvpxdec.c.xml,CONFIG_LIBVPX_VP8_DECODER;CONFIG_LIBVPX_VP9_DECODER;VPX_IMAGE_ABI_VERSION
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libvpxenc.c.xml,CONFIG_LIBVPX_VP8_ENCODER;CONFIG_LIBVPX_VP9_ENCODER;FF_API_CODED_FRAME;FF_API_PRIVATE_OPT;VPX_CTRL_VP9E_SET_MAX_INTER_BITRATE_PCT;VPX_CTRL_VP9E_SET_ROI_MAP;VPX_CTRL_VP9E_SET_ROW_MT;VPX_CTRL_VP9E_SET_TPL;VPX_CTRL_VP9E_SET_TUNE_CONTENT;VPX_ENCODER_ABI_VERSION;VPX_IMAGE_ABI_VERSION
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libwavpackenc.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libwebpenc.c.xml,WEBP_ENCODER_ABI_VERSION
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libwebpenc_animencoder.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libwebpenc_common.c.xml,WEBP_ENCODER_ABI_VERSION
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libwebpenc_common.h.xml,AVCODEC_LIBWEBPENC_COMMON_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libx264.c.xml,CONFIG_LIBX262_ENCODER;CONFIG_LIBX264RGB_ENCODER;CONFIG_LIBX264_ENCODER;FF_API_CODED_FRAME;FF_API_CODER_TYPE;FF_API_PRIVATE_OPT;X264_BUILD;X264_CSP_I400;X264_CSP_NV21;_MSC_VER
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libx265.c.xml,FF_API_CODED_FRAME;X265_BUILD;_MSC_VER
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libxavs.c.xml,FF_API_CODED_FRAME;FF_API_PRIVATE_OPT
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libxavs2.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libxvid.c.xml,FF_API_CODED_FRAME;FF_API_PRIVATE_OPT;HAVE_IO_H;HAVE_UNISTD_H;XVID_VERSION
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libxvid.h.xml,AVCODEC_LIBXVID_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\libzvbi-teletextdec.c.xml,FF_API_AVPICTURE
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\ljpegenc.c.xml,FF_API_CODED_FRAME;FF_API_PRIVATE_OPT
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\loco.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\log2_tab.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_audiodsp.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_audiodsp.h.xml,AVCODEC_LOSSLESS_AUDIODSP_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_videodsp.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_videodsp.h.xml,AVCODEC_LOSSLESS_VIDEODSP_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_videoencdsp.c.xml,HAVE_FAST_UNALIGNED
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lossless_videoencdsp.h.xml,AVCODEC_LOSSLESS_VIDEOENCDSP_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lpc.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lpc.h.xml,AVCODEC_LPC_H;LPC_USE_DOUBLE;USE_FIXED
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lsp.c.xml,G729_BITEXACT;ff_lsp2polyf
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lsp.h.xml,AVCODEC_LSP_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lzf.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lzf.h.xml,AVCODEC_LZF_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lzw.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lzw.h.xml,AVCODEC_LZW_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\lzwenc.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\m101.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mace.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\magicyuv.c.xml,HAVE_THREADS
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\magicyuvenc.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mathops.h.xml,ARCH_ARM;ARCH_AVR32;ARCH_MIPS;ARCH_PPC;ARCH_X86;AVCODEC_MATHOPS_H;CONFIG_SMALL;COPY3_IF_LT;FASTDIV;HAVE_BIGENDIAN;MAC16;MAC64;MASK_ABS;MLS16;MLS64;MUL16;MUL64;MULH;MULL;NEG_SSR32;NEG_USR32;PACK_2S16;PACK_2S8;PACK_2U16;PACK_2U8;PACK_4S8;PACK_4U2;PACK_4U8;UMULH;ff_sqrt;median4;mid_pred;sign_extend;zero_extend
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mathtables.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct15.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct15.h.xml,AVCODEC_MDCT15_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct_fixed.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct_fixed_32.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct_float.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdct_template.c.xml,FFT_FIXED_32;FFT_FLOAT
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mdec.c.xml,HAVE_THREADS
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\me_cmp.c.xml,CONFIG_DWT;CONFIG_GPL;CONFIG_SNOW_DECODER;CONFIG_SNOW_ENCODER;HAVE_ALTIVEC;HAVE_MMX
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\me_cmp.h.xml,AVCODEC_ME_CMP_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec.c.xml,CONFIG_MEDIACODEC
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec.h.xml,AVCODEC_MEDIACODEC_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_surface.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_surface.h.xml,AVCODEC_MEDIACODEC_SURFACE_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_sw_buffer.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_sw_buffer.h.xml,AVCODEC_MEDIACODEC_SW_BUFFER_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_wrapper.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodec_wrapper.h.xml,AVCODEC_MEDIACODEC_WRAPPER_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodecdec.c.xml,CONFIG_H264_MEDIACODEC_DECODER;CONFIG_HEVC_MEDIACODEC_DECODER;CONFIG_MPEG2_MEDIACODEC_DECODER;CONFIG_MPEG4_MEDIACODEC_DECODER;CONFIG_VP8_MEDIACODEC_DECODER;CONFIG_VP9_MEDIACODEC_DECODER
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodecdec_common.c.xml,FF_API_PKT_PTS
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mediacodecdec_common.h.xml,AVCODEC_MEDIACODECDEC_COMMON_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\metasound.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\metasound_data.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\metasound_data.h.xml,AVCODEC_METASOUND_DATA_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\microdvddec.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\midivid.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mimic.c.xml,HAVE_THREADS
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aaccoder_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacdec_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacdec_mips.h.xml,AVCODEC_MIPS_AACDEC_MIPS_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacpsdsp_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacpsy_mips.h.xml,AVCODEC_MIPS_AACPSY_MIPS_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU;PSY_LAME_FIR_LEN
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacsbr_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\aacsbr_mips.h.xml,AVCODEC_MIPS_AACSBR_MIPS_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\ac3dsp_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSDSP;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\acelp_filters_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\acelp_vectors_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\amrwbdec_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\amrwbdec_mips.h.xml,AVCODEC_MIPS_AMRWBDEC_MIPS_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\blockdsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\blockdsp_mips.h.xml,AVCODEC_MIPS_BLOCKDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\blockdsp_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\blockdsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\cabac.h.xml,AVCODEC_MIPS_CABAC_H;CABAC_BITS;UNCHECKED_BITSTREAM_READER
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\celp_filters_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\celp_math_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\compute_antialias_fixed.h.xml,AVCODEC_MIPS_COMPUTE_ANTIALIAS_FIXED_H;HAVE_INLINE_ASM
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\compute_antialias_float.h.xml,AVCODEC_MIPS_COMPUTE_ANTIALIAS_FLOAT_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\constants.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\constants.h.xml,AVCODEC_MIPS_CONSTANTS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\fft_mips.c.xml,CONFIG_MDCT;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\fmtconvert_mips.c.xml,HAVE_INLINE_ASM
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h263dsp_init_mips.c.xml,HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h263dsp_mips.h.xml,AVCODEC_MIPS_H263DSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h263dsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264chroma_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264chroma_mips.h.xml,AVCODEC_MIPS_H264CHROMA_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264chroma_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264chroma_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264dsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264dsp_mips.h.xml,AVCODEC_MIPS_H264DSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264dsp_mmi.c.xml,HAVE_LOONGSON2;HAVE_LOONGSON3
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264dsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264idct_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264pred_init_mips.c.xml,ARCH_MIPS64;HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264pred_mips.h.xml,AVCODEC_MIPS_H264PRED_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264pred_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264pred_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264qpel_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264qpel_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\h264qpel_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_idct_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_lpf_sao_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_macros_msa.h.xml,AVCODEC_MIPS_HEVC_MACROS_MSA_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_mc_bi_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_mc_biw_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_mc_uni_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevc_mc_uniw_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcdsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcdsp_mips.h.xml,AVCODEC_MIPS_HEVCDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcdsp_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcdsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcpred_init_mips.c.xml,HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcpred_mips.h.xml,AVCODEC_MIPS_HEVCPRED_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hevcpred_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hpeldsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hpeldsp_mips.h.xml,AVCODEC_MIPS_HPELDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hpeldsp_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\hpeldsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\idctdsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\idctdsp_mips.h.xml,AVCODEC_MIPS_IDCTDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\idctdsp_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\idctdsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\iirfilter_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\lsp_mips.h.xml,AVCODEC_MIPS_LSP_MIPS_H;HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mathops.h.xml,AVCODEC_MIPS_MATHOPS_H;HAVE_INLINE_ASM;HAVE_LOONGSON3
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\me_cmp_init_mips.c.xml,BIT_DEPTH;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\me_cmp_mips.h.xml,AVCODEC_MIPS_ME_CMP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\me_cmp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegaudiodsp_mips_fixed.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegaudiodsp_mips_float.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideo_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideo_mips.h.xml,AVCODEC_MIPS_MPEGVIDEO_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideo_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideo_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideoencdsp_init_mips.c.xml,BIT_DEPTH;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\mpegvideoencdsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\pixblockdsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\pixblockdsp_mips.h.xml,AVCODEC_MIPS_PIXBLOCKDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\pixblockdsp_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\pixblockdsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\qpeldsp_init_mips.c.xml,HAVE_MSA
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\qpeldsp_mips.h.xml,AVCODEC_MIPS_QPELDSP_MIPS_H
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\qpeldsp_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\sbrdsp_mips.c.xml,HAVE_INLINE_ASM;HAVE_MIPS32R6;HAVE_MIPS64R6;HAVE_MIPSFPU
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\simple_idct_mmi.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\simple_idct_msa.c.xml,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats_featurelocations\FFmpeg\libavcodec\mips\vc1dsp_init_mips.c.xml,HAVE_MMI;HAVE_MSA;_ABIO32;_MIPS_SIM
