File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\test\test-input\sync-audio-buffering.c,0.9806452,-0.019354839,1.0,0.0,155,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_mutex_consistent.c,0.9791667,-0.020833334,1.0,0.0,96,2,2,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\rwlock8.c,0.97744364,-0.02255639,1.0,0.0,133,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\rwlock7.c,0.97709924,-0.022900764,1.0,0.0,131,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\lzma\liblzma\lzma\lzma_encoder.c,0.9742991,-0.025700934,1.0,0.0,428,11,11,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\test\test-input\sync-async-source.c,0.9736842,-0.02631579,1.0,0.0,114,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-source.c,0.97333336,-0.026666667,1.0,0.0,525,7,7,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\test\test-input\sync-pair-vid.c,0.972973,-0.027027028,1.0,0.0,111,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\test\test-input\sync-pair-aud.c,0.9724771,-0.027522936,1.0,0.0,109,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\once4.c,0.9705882,-0.029411765,1.0,0.0,102,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\obs-scripting\obs-scripting-python.c,0.96948355,-0.19718309,1.1666666,0.0,1278,42,46,7,5,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-x264\obs-x264.c,0.9679487,-0.2820513,1.25,0.0,624,22,30,10,4,8,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\rtmp-services\younow.c,0.96774197,-0.032258064,1.0,0.0,93,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\test\test-input\test-sinewave.c,0.96590906,-0.03409091,1.0,0.0,88,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs-opengl\gl-subsystem.c,0.9656489,-0.53435117,1.3333334,0.16666667,1179,105,119,8,5,6,1,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\src\strbuffer.c,0.9647059,-0.03529412,1.0,0.0,85,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\media-io\audio-io.c,0.96174866,-0.038251366,1.0,0.0,366,7,7,2,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\benchtest5.c,0.9589041,-0.04109589,1.0,0.0,73,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_join.c,0.95,-0.05,1.0,0.0,60,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_post.c,0.9444444,-0.5555556,1.5,0.0,54,15,24,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\lzma\liblzma\check\crc32_tablegen.c,0.94372296,-0.3896104,1.3333334,0.0,77,10,14,4,3,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_detach.c,0.9411765,-0.05882353,1.0,0.0,51,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\test\suites\api\test_simple.c,0.9408602,-0.059139784,1.0,0.0,186,11,11,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\funchook.c,0.94009215,-0.059907835,1.0,0.0,217,13,13,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_key_delete.c,0.9302325,-0.069767445,1.0,0.0,43,3,3,1,1,1,0,true
